ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-25 19:00,321.0524,308.82745,306.4547,295.99625
2022-06-25 19:10,320.95776,308.7454,306.37582,295.94858
2022-06-25 19:20,320.51462,308.36127,306.00656,295.7254
2022-06-25 19:30,315.27747,303.82138,301.6425,293.0875
2022-06-25 19:40,313.59906,302.36646,300.2439,292.2421
2022-06-25 19:50,314.78098,303.39102,301.2288,292.83743
2022-06-25 20:00,307.61676,297.18066,295.25894,289.2289
2022-06-25 20:10,304.60583,294.57062,292.74997,287.71237
2022-06-25 20:20,315.33572,303.8719,301.69107,293.11685
2022-06-25 20:30,306.9492,296.60196,294.70264,288.89267
2022-06-25 20:40,312.1148,301.0798,299.00708,291.49454
2022-06-25 20:50,308.358,297.8232,295.8766,289.60226
2022-06-25 21:00,318.72525,306.81012,304.5155,294.82413
2022-06-25 21:10,311.01093,300.12292,298.08725,290.9385
2022-06-25 21:20,318.08994,306.2594,303.9861,294.50412
2022-06-25 21:30,316.15268,304.58008,302.37183,293.52835
2022-06-25 21:40,316.55173,304.926,302.7043,293.72934
2022-06-25 21:50,312.37558,301.30585,299.2244,291.6259
2022-06-25 22:00,316.72653,305.0775,302.85,293.8174
2022-06-25 22:10,309.46103,298.77936,296.79575,290.15787
2022-06-25 22:20,304.9295,294.8512,293.01968,287.8754
2022-06-25 22:30,306.57434,296.27704,294.3903,288.7039
2022-06-25 22:40,301.65372,292.01154,290.29,286.22543
2022-06-25 22:50,307.25183,296.86432,294.95483,289.04514
2022-06-25 23:00,304.6283,294.5901,292.76868,287.72366
2022-06-25 23:10,307.3017,296.90753,294.9964,289.07022
2022-06-25 23:20,308.14542,297.63892,295.69946,289.4952
2022-06-25 23:30,297.80783,288.67773,287.08527,284.2883
2022-06-25 23:40,306.35263,296.08484,294.20554,288.5922
2022-06-25 23:50,301.34686,291.74554,290.0343,286.07083
2022-06-26 00:00,309.68448,298.97308,296.98193,290.2704
2022-06-26 00:10,296.76944,287.7776,286.22,283.76526
2022-06-26 00:20,310.37732,299.5736,297.55917,290.61905
2022-06-26 00:30,296.52634,287.56686,286.0174,283.6428
2022-06-26 00:40,303.80396,293.87543,292.08167,287.30814
2022-06-26 00:50,302.11844,292.41412,290.67676,286.4581
2022-06-26 01:00,295.87808,287.00464,285.4767,283.31488
2022-06-26 01:10,302.04968,292.35468,290.6197,286.4241
2022-06-26 01:20,294.5927,285.8905,284.40585,282.66806
2022-06-26 01:30,298.82672,289.5577,287.92834,284.78473
2022-06-26 01:40,294.67377,285.96066,284.47318,282.70825
2022-06-26 01:50,296.0192,287.127,285.59445,283.38638
2022-06-26 02:00,295.49298,286.6709,285.156,283.12143
2022-06-26 02:10,294.7829,286.0511,284.55643,282.74155
2022-06-26 02:20,294.97888,286.22186,284.7214,282.84494
2022-06-26 02:30,295.98557,287.0964,285.5637,283.36176
2022-06-26 02:40,293.60535,284.9971,283.51425,281.97678
2022-06-26 02:50,295.11246,286.32358,284.8069,282.83957
2022-06-26 03:00,293.77573,285.15323,283.67172,282.10617
2022-06-26 03:10,293.4384,284.87463,283.416,282.00778
2022-06-26 03:20,293.85782,285.24902,283.7853,282.27487
2022-06-26 03:30,293.2659,284.7337,283.28806,281.9654
2022-06-26 03:40,292.81735,284.20166,282.65152,280.999
2022-06-26 03:50,293.24756,284.63437,283.11966,281.52475
2022-06-26 04:00,292.83685,284.31107,282.8375,281.48703
2022-06-26 04:10,292.71173,284.14777,282.63257,281.14044
2022-06-26 04:20,292.69672,284.10083,282.55786,280.9576
2022-06-26 04:30,292.83386,284.25415,282.7353,281.2047
2022-06-26 04:40,292.76807,284.19495,282.67648,281.16025
2022-06-26 04:50,287.69504,278.59445,276.2424,272.3864
2022-06-26 05:00,293.54025,283.97556,281.68942,276.95447
2022-06-26 05:10,294.02194,285.39587,283.93054,282.3814
2022-06-26 05:20,292.95895,284.47443,283.04477,281.84598
2022-06-26 05:30,293.71054,285.12598,283.67105,282.22458
2022-06-26 05:40,293.47253,284.91965,283.47275,282.1047
2022-06-26 05:50,295.73892,286.88428,285.36127,283.24625
2022-06-26 06:00,300.5766,291.078,289.3927,285.6836
2022-06-26 06:10,302.886,293.08337,291.3229,286.86337
2022-06-26 06:20,320.9675,308.75385,306.38394,295.95352
2022-06-26 06:30,321.06885,308.84167,306.4684,296.00455
2022-06-26 06:40,321.0711,308.84363,306.47028,296.00568
2022-06-26 06:50,321.76025,309.39575,306.9537,296.204
2022-06-26 07:00,344.3297,327.47815,322.78537,302.69916
2022-06-26 07:10,344.39722,327.53223,322.83273,302.7186
2022-06-26 07:20,344.39728,327.53226,322.83276,302.7186
2022-06-26 07:30,344.39728,327.53226,322.83276,302.7186
2022-06-26 07:40,344.39728,327.53226,322.83276,302.7186
2022-06-26 07:50,344.39728,327.53226,322.83276,302.7186
2022-06-26 08:00,344.39728,327.53226,322.83276,302.7186
2022-06-26 08:10,344.3931,327.52893,322.82983,302.71738
2022-06-26 08:20,321.20688,308.95242,306.56555,296.04477
2022-06-26 08:30,321.07104,308.84357,306.4702,296.00565
2022-06-26 08:40,321.07053,308.84314,306.4698,296.0054
2022-06-26 08:50,321.0639,308.8374,306.4643,296.00204
2022-06-26 09:00,321.03912,308.81592,306.44363,295.9896
2022-06-26 09:10,321.04953,308.82495,306.4523,295.9948
2022-06-26 09:20,321.05087,308.8261,306.4534,295.99548
2022-06-26 09:30,321.06912,308.84192,306.46863,296.00467
2022-06-26 09:40,321.0701,308.84277,306.46942,296.00516
2022-06-26 09:50,321.06763,308.84064,306.46738,296.00394
2022-06-26 10:00,321.06744,308.84045,306.46722,296.00385
2022-06-26 10:10,321.06656,308.8397,306.46646,296.0034
2022-06-26 10:20,320.99686,308.77927,306.4084,295.9683
2022-06-26 10:30,320.1535,308.04822,305.70566,295.5435
2022-06-26 10:40,317.44742,305.7024,303.45068,294.18048
2022-06-26 10:50,320.89453,308.6906,306.32315,295.91675
2022-06-26 11:00,320.8358,308.63965,306.27417,295.88715
2022-06-26 11:10,319.7395,307.68933,305.36066,295.335
2022-06-26 11:20,319.5286,307.5065,305.1849,295.22873
2022-06-26 11:30,314.0367,302.74585,300.60858,292.46255
2022-06-26 11:40,318.65042,306.74524,304.45312,294.7864
2022-06-26 11:50,310.5142,299.69232,297.67334,290.68832
2022-06-26 12:00,318.1129,306.2793,304.00525,294.5157
2022-06-26 12:10,312.00775,300.98703,298.9179,291.4406
2022-06-26 12:20,320.2707,308.14978,305.80328,295.6025
2022-06-26 12:30,317.549,305.79047,303.53534,294.23166
2022-06-26 12:40,318.34644,306.48175,304.19983,294.63333
2022-06-26 12:50,318.99374,307.04285,304.73923,294.95935
2022-06-26 13:00,318.8483,306.91678,304.618,294.88608
2022-06-26 13:10,318.9,306.9616,304.6611,294.91214
2022-06-26 13:20,318.652,306.74664,304.45447,294.7872
2022-06-26 13:30,320.42618,308.28458,305.93286,295.68085
2022-06-26 13:40,320.90723,308.7016,306.3337,295.92313
2022-06-26 13:50,320.992,308.7751,306.40436,295.96585
2022-06-26 14:00,320.9409,308.73077,306.36176,295.9401
2022-06-26 14:10,321.02295,308.80188,306.43015,295.9814
2022-06-26 14:20,320.92627,308.71808,306.34958,295.9327
2022-06-26 14:30,320.99554,308.77814,306.40732,295.96762
2022-06-26 14:40,321.0321,308.8098,306.43777,295.98605
2022-06-26 14:50,321.01514,308.7951,306.4236,295.9775
2022-06-26 15:00,321.03815,308.81506,306.4428,295.9891
2022-06-26 15:10,321.04572,308.82166,306.44913,295.9929
2022-06-26 15:20,321.06314,308.83673,306.46362,296.00168
2022-06-26 15:30,321.047,308.82275,306.4502,295.99356
2022-06-26 15:40,321.06433,308.83777,306.46463,296.0023
2022-06-26 15:50,321.05695,308.83136,306.45847,295.99857
2022-06-26 16:00,321.0584,308.83264,306.4597,295.9993
2022-06-26 16:10,321.068,308.84094,306.46768,296.00412
2022-06-26 16:20,321.06595,308.83917,306.46597,296.00308
2022-06-26 16:30,321.06827,308.8412,306.4679,296.00424
2022-06-26 16:40,321.06964,308.84238,306.46906,296.00494
2022-06-26 16:50,321.06793,308.84088,306.46762,296.0041
2022-06-26 17:00,321.0693,308.8421,306.46878,296.0048
2022-06-26 17:10,321.06738,308.8404,306.46716,296.0038
2022-06-26 17:20,321.06738,308.84042,306.4672,296.0038
2022-06-26 17:30,321.04633,308.82214,306.44962,295.9932
2022-06-26 17:40,321.05173,308.82684,306.45413,295.99594
2022-06-26 17:50,321.05988,308.83392,306.4609,296.00003
2022-06-26 18:00,321.0424,308.81876,306.44635,295.99124
2022-06-26 18:10,321.0611,308.83496,306.46194,296.00064
2022-06-26 18:20,321.0547,308.8294,306.4566,295.9974
2022-06-26 18:30,321.064,308.8375,306.46436,296.0021
2022-06-26 18:40,321.0646,308.838,306.46484,296.0024
2022-06-26 18:50,321.0666,308.83972,306.4665,296.0034
2022-06-26 19:00,320.99518,308.77783,306.407,295.96744
2022-06-26 19:10,321.0492,308.82465,306.45203,295.99466
2022-06-26 19:20,321.06506,308.83844,306.46524,296.00266
2022-06-26 19:30,321.0709,308.84344,306.4701,296.00558
2022-06-26 19:40,321.071,308.84357,306.4702,296.00565
2022-06-26 19:50,321.07108,308.84363,306.47028,296.00565
2022-06-26 20:00,321.07098,308.8435,306.47015,296.0056
2022-06-26 20:10,321.07,308.8427,306.46936,296.00516
2022-06-26 20:20,321.06155,308.83536,306.4623,296.0009
2022-06-26 20:30,321.01367,308.79388,306.42242,295.97678
2022-06-26 20:40,320.88928,308.68604,306.31876,295.9141
2022-06-26 20:50,320.79315,308.6027,306.23865,295.8657
2022-06-26 21:00,320.97906,308.76385,306.3936,295.95932
2022-06-26 21:10,320.60446,308.43915,306.08142,295.77066
2022-06-26 21:20,320.55484,308.39612,306.04007,295.74564
2022-06-26 21:30,320.34464,308.2139,305.86493,295.63977
2022-06-26 21:40,320.36008,308.2273,305.87778,295.64755
2022-06-26 21:50,320.36276,308.2296,305.88,295.6489
2022-06-26 22:00,320.33926,308.20923,305.86044,295.63705
2022-06-26 22:10,320.65247,308.4807,306.12143,295.79483
2022-06-26 22:20,320.65366,308.48178,306.12244,295.79544
2022-06-26 22:30,320.5842,308.42157,306.06454,295.76044
2022-06-26 22:40,320.48538,308.3359,305.98218,295.71066
2022-06-26 22:50,319.98624,307.90323,305.56628,295.45926
2022-06-26 23:00,319.13965,307.16937,304.8608,295.03284
2022-06-26 23:10,319.29544,307.30438,304.99063,295.1113
2022-06-26 23:20,318.34253,306.47836,304.1966,294.63135
2022-06-26 23:30,318.593,306.6955,304.4053,294.7575
2022-06-26 23:40,318.64703,306.7423,304.45032,294.7847
2022-06-26 23:50,316.72888,305.07956,302.85196,293.81857
2022-06-27 00:00,317.50882,305.75568,303.50186,294.21143
2022-06-27 00:10,316.8783,305.2091,302.97647,293.89383
2022-06-27 00:20,313.1896,302.0115,299.9027,292.03586
2022-06-27 00:30,313.40436,302.19766,300.08167,292.14407
2022-06-27 00:40,312.33997,301.27502,299.19473,291.60794
2022-06-27 00:50,313.54126,302.31635,300.19574,292.213
2022-06-27 01:00,310.3952,299.58917,297.57416,290.6284
2022-06-27 01:10,313.60556,302.3721,300.24933,292.2454
2022-06-27 01:20,311.6962,300.71692,298.65826,291.28366
2022-06-27 01:30,309.89175,299.15274,297.15463,290.3748
2022-06-27 01:40,309.1754,298.5318,296.55774,290.014
2022-06-27 01:50,311.936,300.9248,298.8581,291.40445
2022-06-27 02:00,305.38647,295.2473,293.40045,288.10556
2022-06-27 02:10,311.0647,300.1695,298.13205,290.9656
2022-06-27 02:20,306.28842,296.02917,294.15204,288.55984
2022-06-27 02:30,310.44208,299.62982,297.61325,290.652
2022-06-27 02:40,306.03613,295.8105,293.94183,288.4328
2022-06-27 02:50,307.63992,297.20074,295.27823,289.24057
2022-06-27 03:00,306.2381,295.98553,294.1101,288.53452
2022-06-27 03:10,307.50388,297.08282,295.1649,289.1721
2022-06-27 03:20,302.6428,292.86893,291.11417,286.7236
2022-06-27 03:30,307.97845,297.4942,295.56033,289.4111
2022-06-27 03:40,302.29877,292.57074,290.8275,286.55032
2022-06-27 03:50,307.60464,297.17014,295.2488,289.2228
2022-06-27 04:00,302.56012,292.7973,291.04532,286.68198
2022-06-27 04:10,307.75443,297.3,295.37366,289.29825
2022-06-27 04:20,301.70184,292.05328,290.3301,286.24966
2022-06-27 04:30,302.04813,292.35345,290.61865,286.4241
2022-06-27 04:40,306.62186,296.31824,294.4299,288.7278
2022-06-27 04:50,296.28088,287.3541,285.8129,283.5192
2022-06-27 05:00,309.47592,298.7923,296.80814,290.16537
2022-06-27 05:10,295.77792,286.9181,285.39377,283.26587
2022-06-27 05:20,305.87564,295.6714,293.8081,288.35196
2022-06-27 05:30,295.9179,287.03943,285.5104,283.3364
2022-06-27 05:40,301.98767,292.30103,290.56827,286.39365
2022-06-27 05:50,299.8881,290.48102,288.81873,285.3361
2022-06-27 06:00,307.14862,296.77484,294.86884,288.99313
2022-06-27 06:10,298.88025,289.60736,287.9789,284.82846
2022-06-27 06:20,309.60233,299.36646,297.68634,292.4254
2022-06-27 06:30,314.7266,307.41296,307.95215,312.0458
2022-06-27 06:40,314.67197,307.36734,307.9095,312.02634
2022-06-27 06:50,322.4753,314.1317,314.41196,315.95682
2022-06-27 07:00,326.73145,317.82117,317.95853,318.10056
2022-06-27 07:10,323.42514,312.57428,311.24313,305.18057
2022-06-27 07:20,344.34436,327.48987,322.79565,302.70337
2022-06-27 07:30,344.39728,327.53226,322.83276,302.7186
2022-06-27 07:40,344.39728,327.53226,322.83276,302.7186
2022-06-27 07:50,344.3973,327.5323,322.83276,302.7186
2022-06-27 08:00,344.39746,327.5324,322.83292,302.71872
2022-06-27 08:10,344.39743,327.53238,322.8329,302.71872
2022-06-27 08:20,344.40646,327.5409,322.84122,302.72574
2022-06-27 08:30,367.33224,349.1873,343.99768,320.5793
2022-06-27 08:40,367.34,349.1946,344.00482,320.58536
2022-06-27 08:50,367.33994,349.19455,344.00476,320.5853
2022-06-27 09:00,367.13937,349.0052,343.81967,320.4291
2022-06-27 09:10,344.40384,327.53845,322.8388,302.72372
2022-06-27 09:20,344.39728,327.53226,322.83276,302.7186
2022-06-27 09:30,344.39728,327.53226,322.83276,302.7186
2022-06-27 09:40,344.39728,327.53226,322.83276,302.7186
2022-06-27 09:50,344.39725,327.53226,322.83276,302.7186
2022-06-27 10:00,344.39627,327.53143,322.83206,302.7183
2022-06-27 10:10,344.39056,327.52692,322.82806,302.71667
2022-06-27 10:20,325.61816,312.4867,309.6599,297.31424
2022-06-27 10:30,321.72028,309.3637,306.92566,296.19247
2022-06-27 10:40,321.07108,308.84363,306.47025,296.00568
2022-06-27 10:50,321.07108,308.84363,306.47028,296.00568
2022-06-27 11:00,321.07108,308.84363,306.47025,296.00565
2022-06-27 11:10,321.07108,308.84363,306.47025,296.00565
2022-06-27 11:20,321.07074,308.84332,306.46997,296.0055
2022-06-27 11:30,321.07025,308.8429,306.46954,296.00525
2022-06-27 11:40,321.06857,308.84143,306.46814,296.00443
2022-06-27 11:50,321.06525,308.83856,306.4654,296.00272
2022-06-27 12:00,321.05725,308.83167,306.45874,295.99872
2022-06-27 12:10,321.01974,308.79913,306.42746,295.97983
2022-06-27 12:20,320.97516,308.7605,306.39032,295.95737
2022-06-27 12:30,320.81558,308.62213,306.25735,295.87698
2022-06-27 12:40,320.6151,308.44836,306.0903,295.776
2022-06-27 12:50,320.24426,308.1269,305.78125,295.5892
2022-06-27 13:00,318.5484,306.65683,304.36813,294.73505
2022-06-27 13:10,315.79587,304.27075,302.07446,293.3486
2022-06-27 13:20,314.07758,302.78125,300.64264,292.48315
2022-06-27 13:30,317.20865,305.49545,303.25174,294.0602
2022-06-27 13:40,319.07254,307.11115,304.80487,294.99902
2022-06-27 13:50,320.8167,308.6231,306.25827,295.87753
2022-06-27 14:00,320.06036,307.96747,305.62802,295.49658
2022-06-27 14:10,320.5179,308.36407,306.0093,295.72705
2022-06-27 14:20,318.15167,306.31293,304.03757,294.53522
2022-06-27 14:30,318.36243,306.4956,304.21317,294.6414
2022-06-27 14:40,316.5468,304.92175,302.70026,293.72687
2022-06-27 14:50,314.3609,303.02686,300.87875,292.62585
2022-06-27 15:00,316.1378,304.56717,302.3594,293.52084
2022-06-27 15:10,312.5161,301.42767,299.3415,291.69666
2022-06-27 15:20,312.60013,301.50055,299.41153,291.73898
2022-06-27 15:30,312.68018,301.56992,299.4782,291.7793
2022-06-27 15:40,314.88956,303.48514,301.31927,292.89212
2022-06-27 15:50,305.65405,295.47928,293.62344,288.24033
2022-06-27 16:00,315.54352,304.052,301.8642,293.22153
2022-06-27 16:10,307.28815,296.89578,294.98508,289.0634
2022-06-27 16:20,314.68466,303.3075,301.14853,292.7889
2022-06-27 16:30,311.61496,300.6465,298.59058,291.24277
2022-06-27 16:40,312.9895,301.83807,299.73596,291.9351
2022-06-27 16:50,312.67618,301.56647,299.47488,291.77728
2022-06-27 17:00,308.19775,297.68433,295.74307,289.52158
2022-06-27 17:10,311.86185,300.86053,298.7963,291.3671
2022-06-27 17:20,304.77612,294.71823,292.89188,287.79813
2022-06-27 17:30,306.61728,296.31424,294.42606,288.7255
2022-06-27 17:40,304.30273,294.30786,292.49738,287.5597
2022-06-27 17:50,306.821,296.49088,294.59586,288.82812
2022-06-27 18:00,304.39667,294.38928,292.57565,287.60703
2022-06-27 18:10,303.25983,293.4038,291.62836,287.0344
2022-06-27 18:20,304.40402,294.3957,292.58182,287.61072
2022-06-27 18:30,293.91733,285.3052,283.84335,282.3287
2022-06-27 18:40,300.1861,290.73932,289.06705,285.4862
2022-06-27 18:50,296.17905,287.2658,285.72803,283.46793
2022-06-27 19:00,304.7074,294.65863,292.8346,287.76352
2022-06-27 19:10,300.6343,291.12787,289.44055,285.71194
2022-06-27 19:20,314.73215,303.3487,301.1881,292.81284
2022-06-27 19:30,307.4222,297.01202,295.09683,289.13095
2022-06-27 19:40,320.52872,308.37347,306.0183,295.7325
2022-06-27 19:50,321.05032,308.82562,306.45294,295.9952
2022-06-27 20:00,321.07098,308.84354,306.47015,296.0056
2022-06-27 20:10,320.20975,307.88235,305.3588,294.46237
2022-06-27 20:20,308.90714,295.12158,290.4992,273.5091
2022-06-27 20:30,329.80844,311.86948,305.1646,279.53412
2022-06-27 20:40,324.5529,311.4529,308.57538,296.14642
2022-06-27 20:50,332.50815,318.00668,314.49265,299.29623
2022-06-27 21:00,321.07108,308.84357,306.47018,296.0055
2022-06-27 21:10,321.06406,308.83752,306.4644,296.00214
2022-06-27 21:20,320.80972,308.61707,306.25244,295.87402
2022-06-27 21:30,315.5051,304.0187,301.83218,293.20218
2022-06-27 21:40,310.21738,299.435,297.426,290.53882
2022-06-27 21:50,309.35867,298.69064,296.71045,290.1063
2022-06-27 22:00,313.71216,302.46448,300.33813,292.2991
2022-06-27 22:10,305.29938,295.1718,293.32788,288.06168
2022-06-27 22:20,300.78207,291.25598,289.5637,285.7864
2022-06-27 22:30,304.88687,294.81424,292.98416,287.8539
2022-06-27 22:40,302.63046,292.85828,291.1039,286.71738
2022-06-27 22:50,311.79593,300.79932,298.7339,291.31284
2022-06-27 23:00,299.13678,289.01544,286.69882,280.74814
2022-06-27 23:10,311.3808,298.8656,295.5006,282.96725
2022-06-27 23:20,308.98962,298.20407,296.09717,289.0588
2022-06-27 23:30,291.55548,282.23718,280.00278,275.8625
2022-06-27 23:40,311.57077,300.0636,297.55463,288.405
2022-06-27 23:50,287.3391,278.15063,275.69763,271.50775
2022-06-28 00:00,310.2337,299.3719,297.2978,290.14743
2022-06-28 00:10,292.55243,284.11743,282.6975,281.61728
2022-06-28 00:20,292.91125,284.42804,282.9957,281.7957
2022-06-28 00:30,292.59387,284.07935,282.5963,281.25568
2022-06-28 00:40,289.14954,280.25977,278.1964,275.21
2022-06-28 00:50,283.1561,273.14517,269.68134,262.26965
2022-06-28 01:00,301.39896,288.89185,284.7595,271.11057
2022-06-28 01:10,297.24014,288.0288,286.32455,283.19177
2022-06-28 01:20,292.58655,284.12958,282.69403,281.54453
2022-06-28 01:30,291.80927,283.23962,281.64972,280.0354
2022-06-28 01:40,292.0215,283.43542,281.84824,280.20337
2022-06-28 01:50,283.1581,273.52158,270.37036,264.2076
2022-06-28 02:00,299.57184,287.51193,283.6111,271.24466
2022-06-28 02:10,288.06412,278.6213,276.01224,271.05713
2022-06-28 02:20,290.14673,278.92047,274.9845,264.31964
2022-06-28 02:30,303.26825,290.2981,285.92426,270.94498
2022-06-28 02:40,298.7373,286.35306,282.11682,268.57312
2022-06-28 02:50,302.98517,290.0298,285.64636,270.68402
2022-06-28 03:00,300.53296,288.3161,284.35886,271.57892
2022-06-28 03:10,289.16235,278.48248,274.92618,265.97092
2022-06-28 03:20,302.4476,289.781,285.59686,271.53613
2022-06-28 03:30,289.7577,278.79205,275.04343,265.2033
2022-06-28 03:40,298.11435,285.81537,281.60202,268.2714
2022-06-28 03:50,301.06888,289.27313,285.70886,274.39474
2022-06-28 04:00,295.40576,286.41925,284.7603,282.16727
2022-06-28 04:10,292.11075,283.55322,281.99683,280.45737
2022-06-28 04:20,286.74982,277.42786,274.81772,270.11526
2022-06-28 04:30,298.96054,288.3938,285.69174,278.2353
2022-06-28 04:40,286.93182,277.32574,274.49265,268.86353
2022-06-28 04:50,300.54865,289.082,285.75204,275.47598
2022-06-28 05:00,293.13,283.10968,280.41156,274.1102
2022-06-28 05:10,291.32413,281.2954,278.4502,271.91412
2022-06-28 05:20,295.52972,285.18433,282.40097,275.29013
2022-06-28 05:30,291.71957,281.59845,278.70676,271.9077
2022-06-28 05:40,296.4174,284.76517,280.96,269.5922
2022-06-28 05:50,301.1534,290.27036,287.47437,279.21393
2022-06-28 06:00,292.96188,284.35168,282.81735,281.19974
2022-06-28 06:10,294.5882,285.88678,284.4024,282.66663
2022-06-28 06:20,294.35394,285.6837,284.20718,282.5486
2022-06-28 06:30,304.04517,298.15536,299.05426,306.67368
2022-06-28 06:40,300.08072,294.7188,295.7508,304.67697
2022-06-28 06:50,316.2848,308.91168,309.49008,313.498
2022-06-28 07:00,322.95862,319.0308,322.06274,336.39398
2022-06-28 07:10,333.31583,328.00974,330.6945,341.61407
2022-06-28 07:20,334.59183,329.1158,331.7577,342.25665
2022-06-28 07:30,326.7684,317.85144,317.98578,318.1133
2022-06-28 07:40,372.96033,358.13367,355.4553,342.64636
2022-06-28 07:50,373.01022,358.18076,355.50134,342.6852
2022-06-28 08:00,373.01022,358.18076,355.50134,342.6852
2022-06-28 08:10,373.57898,358.6432,355.9128,342.8798
2022-06-28 08:20,389.14688,366.93246,359.79276,328.07498
2022-06-28 08:30,413.5814,386.93158,377.2865,335.99826
2022-06-28 08:40,413.5814,386.93158,377.2865,335.99826
2022-06-28 08:50,413.58417,386.93408,377.28897,336.00034
2022-06-28 09:00,413.73248,387.0675,377.42065,336.11044
2022-06-28 09:10,413.6665,387.00815,377.3621,336.06146
2022-06-28 09:20,397.34253,373.63757,365.65604,330.71976
2022-06-28 09:30,389.13406,366.92007,359.78036,328.0621
2022-06-28 09:40,394.79868,375.8973,371.2655,350.14008
2022-06-28 09:50,376.18762,360.76437,357.8002,343.77234
2022-06-28 10:00,373.01022,358.18076,355.50134,342.6852
2022-06-28 10:10,373.01022,358.18076,355.50134,342.6852
2022-06-28 10:20,373.61267,359.04688,356.55966,344.5386
2022-06-28 10:30,373.01022,358.18076,355.50134,342.6852
2022-06-28 10:40,373.01022,358.18076,355.50134,342.6852
2022-06-28 10:50,373.01022,358.18076,355.50134,342.6852
2022-06-28 11:00,373.00937,358.17996,355.50055,342.68454
2022-06-28 11:10,367.34,349.1946,344.00482,320.58536
2022-06-28 11:20,352.73532,339.03333,336.78424,326.87646
2022-06-28 11:30,344.3978,327.53275,322.83322,302.719
2022-06-28 11:40,344.39728,327.53226,322.83276,302.7186
2022-06-28 11:50,344.39728,327.53226,322.83276,302.7186
2022-06-28 12:00,344.39728,327.53226,322.83276,302.7186
2022-06-28 12:10,344.39694,327.53198,322.83252,302.7185
2022-06-28 12:20,344.3952,327.5306,322.8313,302.718
2022-06-28 12:30,344.3959,327.5312,322.83182,302.71823
2022-06-28 12:40,344.32196,327.47192,322.77994,302.69693
2022-06-28 12:50,322.4509,309.9491,307.43817,296.40277
2022-06-28 13:00,339.45615,323.57352,319.36676,301.2966
2022-06-28 13:10,321.10406,308.87006,306.4934,296.01517
2022-06-28 13:20,321.14203,308.90045,306.52005,296.0261
2022-06-28 13:30,321.07257,308.8448,306.47134,296.0061
2022-06-28 13:40,321.07126,308.84375,306.47037,296.0057
2022-06-28 13:50,321.07126,308.84375,306.47037,296.0057
2022-06-28 14:00,321.071,308.84357,306.4702,296.00565
2022-06-28 14:10,321.07077,308.84338,306.47,296.00552
2022-06-28 14:20,321.07077,308.84338,306.47,296.00552
2022-06-28 14:30,321.06992,308.8426,306.46927,296.0051
2022-06-28 14:40,321.0697,308.8424,306.4691,296.00497
2022-06-28 14:50,321.06827,308.8412,306.4679,296.00424
2022-06-28 15:00,321.0679,308.84088,306.4676,296.00406
2022-06-28 15:10,321.06473,308.83813,306.46497,296.00247
2022-06-28 15:20,321.05807,308.83234,306.4594,295.9991
2022-06-28 15:30,321.0638,308.83734,306.4642,296.002
2022-06-28 15:40,320.96426,308.75104,306.38126,295.95187
2022-06-28 15:50,321.03363,308.81116,306.43903,295.9868
2022-06-28 16:00,320.9993,308.78137,306.41043,295.9695
2022-06-28 16:10,321.00195,308.7837,306.41263,295.97086
2022-06-28 16:20,320.9959,308.77847,306.40762,295.9678
2022-06-28 16:30,320.83865,308.64215,306.27658,295.88858
2022-06-28 16:40,321.05048,308.82574,306.45306,295.99527
2022-06-28 16:50,321.06784,308.84082,306.46756,296.00406
2022-06-28 17:00,321.06427,308.8377,306.46457,296.00223
2022-06-28 17:10,321.06577,308.839,306.46582,296.003
2022-06-28 17:20,321.0663,308.83948,306.46628,296.00327
2022-06-28 17:30,321.06616,308.83936,306.46616,296.0032
2022-06-28 17:40,321.06143,308.83527,306.46222,296.00082
2022-06-28 17:50,321.0656,308.83887,306.4657,296.00293
2022-06-28 18:00,321.06592,308.83917,306.46597,296.00308
2022-06-28 18:10,321.06625,308.83945,306.46625,296.00327
2022-06-28 18:20,321.0687,308.84155,306.46826,296.0045
2022-06-28 18:30,321.06973,308.84247,306.46915,296.005
2022-06-28 18:40,321.0694,308.84216,306.46884,296.00485
2022-06-28 18:50,321.07065,308.84323,306.46988,296.00546
2022-06-28 19:00,321.07086,308.84344,306.47006,296.00555
2022-06-28 19:10,321.07092,308.8435,306.47012,296.00558
2022-06-28 19:20,321.2629,309.14764,306.85922,296.7534
2022-06-28 19:30,326.7303,317.81226,317.94437,318.06244
2022-06-28 19:40,326.74133,317.82977,317.96677,318.10553
2022-06-28 19:50,326.74146,317.82983,317.96686,318.10556
2022-06-28 20:00,344.3975,327.53262,322.83322,302.71948
2022-06-28 20:10,367.33258,349.18762,343.998,320.5796
2022-06-28 20:20,367.34,349.1946,344.00482,320.58536
2022-06-28 20:30,367.34,349.1946,344.00482,320.58536
2022-06-28 20:40,367.34,349.1946,344.00482,320.58536
2022-06-28 20:50,367.34012,349.1947,344.00488,320.5854
2022-06-28 21:00,367.34003,349.19464,344.00482,320.58536
2022-06-28 21:10,367.34,349.1946,344.00482,320.58536
2022-06-28 21:20,367.34,349.1946,344.00482,320.58536
2022-06-28 21:30,367.34,349.1946,344.00482,320.58536
2022-06-28 21:40,367.33997,349.1946,344.0048,320.58536
2022-06-28 21:50,352.96124,335.61832,330.73578,309.38785
2022-06-28 22:00,366.08267,348.00748,342.84454,319.60623
2022-06-28 22:10,344.4923,327.68286,323.02542,303.08893
