ID,Target
TEST_2595,anger
TEST_2596,anger
TEST_2597,anger
TEST_2598,joy
TEST_2599,neutral
TEST_2600,neutral
TEST_2601,sadness
TEST_2602,neutral
TEST_2603,neutral
TEST_2604,neutral
TEST_2605,neutral
TEST_2606,neutral
TEST_2607,joy
TEST_2608,neutral
TEST_2609,neutral
